,0.4,0.3,0.25,0.2,0.1,0.05
591,-136.28410922698433,-137.82374161682236,,81.30726439254586,44.9979017288348,83.8826901603738
592,-135.42242082039476,-137.6225782934111,,84.40578371392478,43.09945641725209,83.85307339235632
593,-135.0035566883386,-137.65440210200995,,85.55586396456039,41.783794720188034,83.82272667044538
594,-136.76757353821515,-137.42119881065008,,84.37528518519873,40.42897928575216,84.35428207991879
595,-137.0068301133108,-137.09508634348649,,83.38160495654814,39.12594582347345,83.62450802189778
596,-136.59947357686232,-136.32034807267948,,83.56902040291345,31.86098969450471,83.36575365233146
597,-135.69445886687038,-136.1797752047172,,83.02798965322141,31.932618195785793,82.75266980160896
598,-135.74246350315903,-136.27717376043947,,83.11050809920489,36.09227103157437,81.27608357246558
599,-135.85180486377993,-137.12072614206738,,84.31009501827124,35.65888201521418,80.96029271902526
600,-135.74869143060678,-137.1000345530726,,84.49708715836286,32.954835321328254,82.02984388676288
601,-136.41475742652293,-137.3177609503341,,84.3066142022434,32.07616734478525,80.50751732552709
602,-136.79153705043373,-137.2604868198162,,83.57322481422639,27.557491545494308,79.54060543914424
603,-136.49085129087243,-137.17347505925994,,83.72758303031561,26.480623026582762,78.56299110123487
604,-136.46768666931368,-137.6986164360663,,84.38286791164028,23.759939278157255,78.33323066722332
605,-136.76951846106206,-137.64544019958393,,84.79426457084496,22.596043989643558,79.35302856408377
606,-136.40223241095325,-137.03420393953326,,84.26432242982955,18.470603333273885,79.90018800053399
607,-136.03634791968497,-136.91584651773556,,84.57476720549774,16.186094932728675,79.52839019203715
608,-134.6448868481686,-136.58385214999365,,85.77005214760486,16.592911489415208,80.22561308943938
609,-134.52466364696065,-136.8999233698321,,85.69586432300646,15.03346113295466,82.48324239724751
610,-133.95087079136368,-137.16471789723286,,85.36048161791032,14.568636359302298,82.31321351807253
611,-134.52492807895717,-137.10903895950753,,85.12072503696245,13.894677841112568,80.90387791182738
612,-134.60160152394252,-137.52634510618037,,84.84609688110504,9.67010604849709,80.61947801491179
613,-134.3637836174759,-137.15940504751882,,84.77392940212022,9.60687166658516,83.07303546589252
614,-134.482917890798,-137.31664022087347,,84.60572352886277,9.684297875886719,82.07277572423061
615,-134.31567496132027,-137.55133498844475,,84.28995598362584,4.45013328626162,81.98790725378144
616,-134.30757469352224,-136.93820102287032,,84.12205503015547,2.7066023973489637,81.18001018307068
617,-134.32927182384157,-137.27293812846855,,83.59290091465726,2.651142870950756,81.0603979217604
618,-134.43026498271755,-137.28856928182017,,84.9928363090709,2.2730648048519257,81.26978475403783
619,-134.10817455131334,-137.1012654393528,,85.83084153799325,2.156398479229766,81.31279406184488
620,-134.19782646145433,-137.53918696345352,,84.11624791898268,1.3760665618954906,81.28512265678526
621,-133.7213677573026,-137.25597677229905,,83.6639713455501,-4.383334119864701,81.8289574120179
622,-134.28004546926516,-137.55193121268803,,85.11503420594259,-6.212163073170709,82.38689284981172
623,-134.38820514128312,-136.89475192669298,,86.15021111566513,-13.14034124087696,83.40702681617337
624,-134.48757093061636,-136.84099173663463,,86.83369904820556,-14.711152878777904,83.12287351129217
625,-134.05648714133127,-136.8951393582497,,87.60953111155712,-16.08579084921404,82.699013594269
626,-134.25451245525593,-136.48570034240674,,89.0638374282506,-17.2493719594569,82.63302490505716
627,-135.00659690269936,-136.31321191204458,,90.00660699067826,-18.126272533688212,82.67590828871504
628,-134.9651925895234,-135.11140606287307,,88.27010212372237,-27.0429257721491,82.8432838893603
629,-134.96636948777808,-135.03645225947736,,85.34329274760455,-26.069595163428446,83.17323641508777
630,-134.6819327334327,-134.4787974647221,,85.4266752735815,-25.31590567041071,81.96797666735546
631,-134.4705037000081,-134.5323346321765,,84.07386526175227,-24.291910298574688,81.81511407423012
632,-134.84992413158577,-134.48457313218285,,83.05772856387783,-26.01493012316851,81.58565671858192
633,-135.22628126851663,-135.01508317341552,,82.76722400295733,-25.709970908086575,81.73207029940195
634,-135.8015390125573,-135.58863133596728,,81.28137838318648,-27.27270534717635,81.63568440680368
635,-136.43893560039083,-134.7362887138305,,81.13777096585686,-29.085270430375903,81.78629727934626
636,-136.4139011082448,-134.94815845018135,,78.31999720075125,-28.97610957449988,81.56292309553838
637,-136.7662806935355,-135.43362435656496,,77.98099781760686,-30.47644915657307,80.96572050269447
638,-136.01213109942987,-135.3471615749872,,77.57667198638411,-29.969929554836177,80.56641409869533
639,-136.05308814308393,-136.9608405834348,,78.59524931423309,-28.973326746951724,80.41411375222991
640,-136.6953176878442,-136.98062236796753,,77.13994053720384,-29.2863362128636,80.07172129263174
641,-136.24576088753102,-137.44535728420826,,79.67797196764516,-29.628323929616414,80.50024887631737
642,-136.3198455978412,-137.98121361673822,,79.53597249729097,-29.544508465809773,80.7474556297929
643,-136.34310579787368,-138.26233877086554,,81.29263127442854,-29.93091207602556,80.46909106329491
644,-136.0886595781206,-138.58596003639275,,81.09003952057564,-30.067044286569548,79.68888176841182
645,-135.8483940176715,-138.79717312539208,,82.89961381575569,-31.55580059502855,79.30664577957863
646,-135.27998837897255,-138.31917658989386,,83.83006454765062,-33.29705748304002,78.07708739079811
647,-135.18184915559056,-138.7949136816414,,86.1559669006646,-37.72378387606174,78.15489864287125
648,-135.68499302903464,-139.0625741074596,,86.59302925353946,-38.585259459535536,78.11600343990291
649,-135.40942049394033,-139.0721885830821,,87.76899681327292,-38.58674141262575,78.13807395383766
650,-135.87800020822758,-138.3536947332766,,88.26393820487907,-36.28693254979083,79.39533476313218
651,-136.3672018962726,-138.47514997463944,,89.52529036261183,-36.68500045777121,77.80644200682895
652,-136.99117863374582,-138.8686945522591,,89.97614038840655,-36.39168107068717,77.02347705523046
653,-137.10009613560337,-139.36917080843494,,91.51523683620086,-36.588036068728385,75.9908948235319
654,-137.04146423257038,-139.38353293044736,,90.6312281565975,-35.39561382438238,76.10806119120153
655,-137.24728159273184,-139.3307467236824,,91.95400034898374,-37.19475222508056,76.96365717828834
656,-136.7972995761026,-138.78433143456667,,91.48856092751107,-39.465296282675915,75.74499576980409
657,-136.91530708042487,-138.9343515221221,,92.63789386339477,-38.538499378852244,75.03360990415534
658,-136.70761015630268,-138.9239183704492,,92.43941964869633,-40.2526233829245,74.0411964552481
659,-138.35781238571187,-138.63909506931196,,91.79971997279377,-41.35942849915737,74.58825970932732
660,-138.15027772348552,-138.62389117937212,,92.3572965067932,-42.17297357968896,73.7020998579442
661,-136.60818838702724,-138.98858159487418,,93.55523946163181,-41.81776235835489,73.58051573530616
662,-136.09136827326597,-138.22586562305025,,94.09505929775314,-42.73313093312338,74.38696783942046
663,-137.30379867271247,-138.2807856795508,,94.15805417803945,-44.73900426179218,75.16694780301341
664,-137.8315944591624,-137.72938850784985,,94.60194524493254,-45.91283773391593,75.02614524857056
665,-137.75109769997397,-137.65244214030952,,95.29811935684751,-44.863386869269604,75.0399221389082
666,-137.92318357645732,-136.46043876374614,,96.40693867456724,-45.366069075246585,75.73614769393745
667,-137.89582354495104,-136.69091547389056,,97.06520670186526,-46.57441037510844,75.26869967488787
668,-135.5435735721515,-136.45535887828441,,97.66999079442928,-49.89407998852478,74.71841827600784
669,-135.34849055944437,-136.14211206961636,,99.2155090386082,-48.79472316032844,74.84118140923538
670,-135.4871945243641,-136.3249513612116,,101.01755522889351,-48.71726623487759,75.97433300540673
671,-135.1207183100809,-136.69956504078928,,101.29973208195126,-46.29820681095931,75.8512665550262
672,-134.93985223504532,-136.6180786711075,,101.99414894838188,-49.606030378404704,77.38409981695348
673,-134.46010328070403,-137.34129210132875,,103.2970360296209,-50.68489736878129,77.3585234460838
674,-134.9178553215659,-136.6428053363284,,103.33025171085202,-49.25820426829938,76.59794427740162
675,-135.55351775309364,-136.54995544396178,,107.09615018504961,-51.44979752653026,77.70471496139803
676,-135.8627395491955,-137.20386516001912,,108.38837074233736,-50.76076332370563,77.82165612217229
677,-136.36827449305736,-137.5595864276443,,109.47484415682214,-52.85501065200456,78.8078672079329
678,-136.64719783004026,-137.81644399019714,,110.48805327023831,-54.59451169186612,79.22873386201293
679,-136.37861865503953,-137.58789620604276,,111.93480081611206,-55.703932026718476,79.26721996795915
680,-136.9072966975182,-137.1966543359849,,112.13943005808916,-57.514209972511054,77.29607519762581
681,-137.87792262551935,-137.73961681706976,,110.99177073082976,-56.2440590463833,77.34354187995253
682,-138.543586099664,-137.54510312674086,,109.48956117213777,-57.15828358814792,77.3386364757823
683,-138.35372063669197,-137.3044101518728,,108.78706873991793,-58.151731911217276,77.25914012608142
684,-139.07243005320103,-136.96840349517288,,107.02920199801258,-56.46282865117536,77.23805752846556
685,-139.29092951929528,-137.156634620538,,105.97643272008443,-56.12322413890963,77.32815694087853
686,-139.90515749285015,-137.32424447129125,,105.05495139190629,-55.240307574703074,78.287102619379
687,-140.31318763783048,-136.89711298388536,,104.68874197230157,-53.53204799465607,79.5063180763795
688,-141.56819159981026,-135.39768927799787,,106.32307064276424,-53.585431657737615,79.43881084497934
689,-141.9822240205115,-135.3081476832788,,108.2339667293942,-52.89925298733087,79.87826146585354
690,-142.27072602044947,-134.73459337760545,,109.29040505265229,-48.37774103439817,78.88143839942131
691,-142.5487254077121,-134.5454143355743,,110.90427550846772,-44.987967180971374,78.58730790205706
692,-143.22104615561074,-134.46894437883427,,109.14024331755886,-45.671495085379874,78.58491328982169
693,-143.24590263634786,-134.7562766514954,,110.69863158452655,-43.2100876220992,76.67245866852102
694,-141.6749885443444,-134.56007506693575,,110.39472300125135,-40.73125641407857,75.74114768737694
695,-141.0701771231712,-134.6915199115746,,111.6190169435331,-40.06846173331355,76.92467450733335
696,-141.08114145925612,-135.03110860613268,,111.6165274585144,-34.18148717489116,76.66971206832964
697,-140.8015786296648,-135.10022000790045,,113.09606662695688,-32.20181215235348,77.0258623750909
698,-140.99551762349537,-135.07663919569825,,113.97404592256068,-33.039710602138264,78.87148135852078
699,-141.0484238531522,-135.42504253888254,,114.26607179954674,-35.62183824559295,78.51796179274977
700,-141.16046778259667,-135.63903972242028,,114.9624197786398,-34.690306504032804,78.76798934251079
701,-140.47477709895034,-135.53339340586282,,113.93753920586784,-35.00036933641259,79.37634776454827
702,-139.8747714109218,-135.6114842753291,,114.32035726024402,-30.62029308606848,80.42345059475709
703,-139.99721229106922,-136.06882869943172,,115.05534567071909,-30.29044896806583,81.33857191356081
704,-139.87604730430945,-136.2347917787045,,116.05873261669831,-31.10122683737716,81.41642857898616
705,-139.90230847271167,-135.9578909329199,,117.13160194331704,-30.550010163208285,81.61321905437397
706,-139.39370362395914,-136.54750893883528,,115.56759100258128,-26.736599372047234,81.83307872189758
707,-139.4683536019091,-136.75376389980684,,116.47455075674011,-25.05716417069963,80.78761152056805
708,-139.22486250419865,-136.6903285821587,,116.90601257623777,-25.343543356072544,78.41368571317729
709,-139.56531748116936,-136.46124456650682,,116.883757364549,-23.422751200841077,78.25405780623781
710,-139.56377063816672,-136.22888965746063,,117.54080576197923,-24.274784807722188,77.0577863276655
711,-139.26845600725343,-136.52713325969438,,118.79920296748234,-25.108080100605417,77.34610489085168
712,-137.89425330219308,-136.28782688253733,,118.40821435797605,-21.5771546632254,77.38762361378576
713,-137.96222048600967,-136.68347656738027,,119.47185528179695,-20.599915486944827,74.72982803454632
714,-137.94936441512036,-136.05856937607004,,120.45077429624249,-21.72591969621114,75.20605244628692
715,-138.2261537859448,-136.11629552376044,,120.47339422093351,-15.552837191057742,74.2211767576687
716,-137.79220899702966,-136.9186266891324,,121.18861393461295,-15.118743988201505,74.75294961152846
717,-138.05934878700654,-136.6766877155742,,121.11356424917784,-15.036656358823102,73.68420810021178
718,-138.74773641100276,-136.20466268774308,,122.6034891201982,-14.65981249098295,71.74134707920993
719,-139.730114484256,-135.72982332968203,,122.71905144614666,-14.625677025041341,71.49633634172775
720,-139.00955597019308,-135.65700575437245,,124.83654411308298,-15.925005223103806,71.47054995726735
721,-139.1128618086051,-135.57900604096199,,126.26676620652148,-10.674191921009665,71.87774863255049
722,-138.93893035426544,-135.20084660715364,,125.96502592102996,-10.801832282779996,70.50012387804274
723,-139.3497346621807,-135.69629683235877,,125.96991251003246,-3.3172852942926134,70.86203262910253
724,-139.36728368221765,-135.92408696160376,,126.28845486107387,-0.9886257176433446,70.16940878279357
725,-139.5020409077399,-135.86051555605223,,126.27316063847417,-1.639115376078342,70.46266848049068
726,-139.338595434517,-135.9909719038649,,126.50289792508893,0.6657349328171693,70.90311493932928
727,-139.2377280765262,-136.21565167286764,,125.0142379447949,1.055060519711826,71.52360234534731
728,-138.7016803664494,-136.9979683625838,,125.72370961312943,7.1217247010517895,71.4154689074471
729,-138.5655699108369,-137.24398635568593,,127.24329859310072,8.016480092456032,70.18894641658308
730,-138.6008774306568,-137.17158482375996,,127.65250619669482,7.766921527098855,70.74143560587558
731,-138.60421148403043,-136.94794949900634,,128.91439282019067,7.414229496402262,71.13178574887206
732,-138.12144249964157,-136.91938359667304,,130.04680416385037,6.785106063986729,71.34007439799282
733,-138.07514088984612,-136.23381447657098,,129.22809391531206,4.29383506504941,70.93845986138858
734,-138.3245855493994,-135.7226965208184,,128.18332804169492,4.896693855758524,71.32652282482934
735,-138.115611284564,-135.92271560583796,,127.83639481357125,7.488185197663274,71.33949369938777
736,-137.70349985719685,-135.80522665483286,,127.6521922311283,8.391995167731016,71.99472985889426
737,-137.66578684800564,-135.8520566580105,,128.78075792966615,8.442978744888707,72.02972842587604
738,-138.00499942528361,-135.942650453344,,129.03338656817058,8.96684221688015,72.90322945497078
739,-138.29458265391625,-135.53431916196874,,128.73872914522192,7.912780682899568,73.20275277064302
740,-136.2290196227282,-135.12285963752365,,131.5916742931629,9.28569639130022,74.01195870746983
741,-136.48599406830843,-135.04280668028673,,130.5037954279871,9.335202570302425,75.02099958433153
742,-136.3651484905254,-134.7930010350625,,130.695882990447,10.823994237453427,74.8877179046217
743,-135.91640614153923,-134.15147022248166,,131.08852314796812,10.816978737922708,75.09077003364192
744,-136.04415480735548,-134.18343691862512,,133.3575052407901,12.273092417255677,76.28054235950367
745,-136.47385692565885,-133.01128232166386,,132.18461285586886,14.144877724832218,76.63976569990777
746,-137.1878934688185,-133.62467678597292,,132.0309630529212,13.52651560539965,77.77209769403652
747,-136.98681044425334,-131.57803924378777,,130.10045107587683,18.822998502465065,77.86281354852555
748,-136.94081433519767,-130.7770533453276,,129.9618190305817,20.371524948771995,78.07218609743083
749,-137.13913179483498,-130.9788731034997,,127.65693612546536,21.153558881920183,79.40123543424951
750,-135.98258596900413,-130.60951681640552,,128.3563986139199,21.176418153660084,77.059322497601
751,-136.05295013202414,-130.90990339569046,,126.30894157147374,22.115203810505218,78.87966532751224
752,-134.84208632790032,-130.58180216663467,,125.30154949883752,22.69719272109197,79.45665587177785
753,-132.98072610898274,-130.289279564512,,125.6728419806072,21.703200692037704,79.67136125987159
754,-132.7302779496791,-129.96302014058685,,127.41125301592183,24.874897579263383,79.40792730895164
755,-132.29802133476508,-130.3486397690435,,127.34769559343994,26.854408085549277,79.68399955352287
756,-132.88021852882187,-129.9552251769648,,127.77503764901006,28.741821336857164,80.14517176345409
757,-132.78048566864635,-129.92009053369384,,124.38640721756018,27.376978798397136,80.23862814783787
758,-132.99136462875222,-130.33304807369674,,125.4605941788707,26.238706049451483,80.01329269058914
759,-133.57112911881845,-130.01330742766916,,128.8242777037554,25.74570238188184,80.23251363303389
760,-133.9728916239872,-129.80000343924087,,129.18812470181962,26.23094366011343,80.35147822876641
761,-135.9427240933826,-129.71085017151537,,130.1762659240888,24.248688828061223,80.84197297840363
762,-135.72271694620355,-128.93761154256873,,130.74446068943834,23.6069778421782,79.65820206583197
763,-133.68963293819664,-129.21631457212192,,130.51266168542736,25.796461215751755,78.75466196737158
764,-133.21844275740472,-129.71407351533674,,130.61063506240603,26.67076859419935,79.01174576551244
765,-133.74943068982842,-129.94779177114313,,130.53409918483973,25.02760307097849,79.0123053572205
766,-133.5596506220515,-130.25702171058873,,130.73985470324632,26.324866904034288,78.012988088489
767,-133.29050869490288,-129.85977454666357,,130.90056296117413,24.86219099810915,78.1265022570663
768,-132.32823668662687,-129.69398865410096,,131.1369919077573,27.37315983245907,78.75167938278213
769,-132.7580305252498,-130.246926307458,,130.94941898501975,27.399204802551605,78.64566288454395
770,-132.81061675113898,-130.0863345139651,,127.59352813600735,27.274813795594934,77.03872394087303
771,-133.27363359194626,-129.71593262298254,,125.91293808301381,26.018865989635483,77.04087136153275
772,-133.63380819384918,-129.89194299648497,,125.95268435857439,28.102409495949242,75.86119140695494
773,-133.95498137244954,-129.53510294719715,,123.22495566664612,27.970360656801205,75.87539212737057
774,-133.15234298299893,-130.0541919537099,,120.56770100942346,26.794714240016432,75.91366459910465
775,-134.53385241448214,-129.9656934504507,,117.65852971860082,29.111430579770627,75.97942346495378
776,-134.5879051475154,-129.55939232299932,,117.39511482905895,27.523016049390545,75.97480696525743
777,-135.58305729736105,-129.23672043331646,,116.89217851261601,29.822012782213207,76.08011600766167
778,-135.15370914278722,-129.0239928188701,,111.68197222611315,32.02565461710124,76.27167642524881
779,-135.47131972181694,-129.49043484209648,,107.5309746322694,33.06993726100827,75.95690786257697
780,-136.99341140712096,-129.61155065673583,,103.72231844837746,34.76484716139129,75.9006844309178
781,-136.8690166889035,-129.1823180193264,,102.51925508097143,34.793774621911254,74.72095076012856
782,-136.29372317619567,-128.74739522776227,,103.61509582607182,34.61005585081995,74.84811904698027
783,-136.02928002320996,-128.75579711237384,,97.61804400551577,34.462805980329755,74.93672169293852
784,-135.19166324360927,-129.06208802724979,,98.03768955543889,33.738688382210825,75.04062255639197
785,-134.99408474098277,-128.84887681422387,,92.89642354884451,35.9452705326097,76.39669171214602
786,-134.832277633768,-128.91977067033204,,91.8882083851377,36.024987555233785,76.41494721021958
787,-134.50177758323585,-128.82383828398451,,91.39084569156465,35.84904420318455,76.43852676022685
788,-132.76657524519737,-130.20945520803497,,88.01739292328426,35.13948980168734,76.66979437202282
789,-132.65381914939542,-129.94069934306913,,87.36213928698146,35.56184246516233,77.58930331347543
790,-131.29961734477214,-130.9375207831685,,85.76597653571201,35.628764437909915,78.73966405424297
791,-131.4413470296701,-130.661694748154,,84.02327498804239,34.25041320162785,78.79630029934565
792,-131.39869670804907,-130.58667270140316,,83.71558277687828,35.2137183742559,78.95188362271344
793,-130.2615115738504,-130.1734808574196,,83.68905753436132,33.87901550194974,80.72578138945123
794,-130.16523790311643,-129.87481084366146,,85.67636935756407,32.82090636868278,81.60563597822141
795,-130.71072717088956,-129.54178912361928,,84.47729549944502,32.509821672781584,81.21150509302623
796,-131.3727182287699,-129.61319256608576,,83.87281311493061,33.2483124145824,81.2663034915326
797,-131.78857832562602,-129.6394403500202,,81.03166207146616,33.19769218947486,81.23992864621837
798,-132.0303468014038,-129.65697314449145,,81.44374307273088,34.410497110915294,79.32076894053311
799,-131.68457995683679,-129.2996956097505,,80.91680743485969,37.13385473040542,79.20200887378314
800,-131.52210232471387,-129.21321760382733,,81.85478126160952,37.63379768371128,79.345431188195
801,-132.6009538678713,-129.0750341640428,,84.22523851113262,37.490001934428,79.72553925181678
802,-132.8427998850663,-128.63655525196253,,85.05241502287522,36.47294778268279,80.04553223363843
803,-133.35296460065715,-127.92979162942784,,86.15701882844722,36.82365164404142,81.21128098886632
804,-133.21644023332138,-127.61032746103774,,86.23977156702512,39.04070581615813,82.22341670812052
805,-132.72870609234943,-127.64686312683867,,83.72570210405348,39.410637414789456,79.60876159012022
806,-132.96748547723334,-127.1949919688433,,86.41649178341979,39.540082167510256,80.03359242423272
807,-132.63505955809987,-126.55372760003111,,87.0943609381081,41.091653061575705,82.09967297310081
808,-134.5763440964051,-126.87033008080739,,85.0855282632112,42.227237189893394,83.03899724852268
809,-135.56383444503572,-126.86479634237348,,86.87512815968094,41.90813002920225,82.6354379970035
810,-136.27157907334262,-126.90915508989661,,84.7896571054216,43.20118802384818,83.90080368771163
811,-136.2027262882413,-126.49910369435317,,84.53952755319224,45.41133679406953,84.60858149644025
812,-137.49618119893705,-126.53625231442997,,86.18334021152745,46.22147490524874,85.85686720744954
813,-137.84859257133286,-126.35239031003258,,86.7241687566954,45.699867870877476,88.39978691632822
814,-137.7731963243796,-127.00206090655665,,87.00619935730654,46.74892380662781,87.9252855512074
815,-137.1848463420945,-126.61944198411544,,88.04812913124509,46.06772583385668,88.90239279856596
816,-137.36733771756624,-125.7093085561757,,88.35833037825778,47.43386836411501,90.34879099291591
817,-137.43750299942838,-125.8476097445937,,89.86689415346365,47.35565888620389,91.44780507565592
818,-136.70709769750636,-126.14104449007924,,89.6210637112204,47.45560957109219,93.78662577128212
819,-136.14426057427843,-126.1432463708506,,89.50741300685429,47.65583376114506,93.79044634148435
820,-136.3406496460697,-126.05316124029152,,89.02823633840998,49.54625984377338,93.9507837157736
821,-136.15464385058974,-126.04147479657811,,88.87597631262491,50.27379100814018,93.50379784697787
822,-135.7691956753996,-126.02721746036661,,89.18643350210374,49.99656882471602,93.435917469634
823,-138.12251173813127,-126.11308938681006,,89.17996540782207,48.86450215324544,93.03426402008736
824,-142.10258023549576,-125.40772361702278,,89.44022921836726,47.96422318808692,94.2452032630401
825,-146.50203427904825,-125.35633363204344,,89.81325034249072,48.95819771338538,94.24332142809507
826,-150.56647606200121,-125.11110329142977,,89.13511070812149,47.792787095437404,93.82101679963884
827,-155.0878209338785,-125.02231065102687,,91.22526184618027,48.17294603511436,93.23277225560967
828,-159.68026801291632,-125.05869462894114,,93.58558818778405,50.401320348635565,93.24610804542026
829,-163.64347638395077,-124.52686787035658,,95.63905989609522,48.180397191853515,94.6053161181222
830,-167.24977102586533,-124.50774704640752,,95.6608308122066,48.190429065973404,94.07566532903948
831,-169.38654407800422,-124.8136612462865,,95.70493902374903,47.76411250796533,94.31732711376299
832,-175.28990343361548,-124.86999678526016,,96.99394930283404,49.150610342963084,94.30474697113674
833,-178.5904635769052,-125.17791994179262,,98.90766719621881,51.75211484340239,94.64958907537884
834,-181.72865280704195,-125.17555378136714,,101.36168339161335,51.10465541851528,93.27703892631689
835,-185.62402087770778,-125.07179120546861,,103.42393545662917,50.43002620003955,93.1037491313107
836,-188.84249145113452,-124.95023640511735,,106.5637817307038,48.25600127719571,92.81581166596808
837,-192.87526821601048,-125.10253992934175,,107.07822133693648,47.0869855447275,92.4260691963482
838,-196.00421939773693,-125.12937992403225,,108.47397872398949,46.56094444196693,93.36149794248868
839,-201.7295540031468,-125.30269108604149,,109.05789714902005,47.8599974040472,93.43801934538342
840,-205.7213332142987,-128.0394201906122,,106.80351969441509,46.34524802697757,93.28812637515927
841,-208.59794660351596,-128.0502974338183,,107.92112137649941,47.697866017987195,92.03143469670464
842,-211.79471684347934,-127.7760965030312,,109.0572840885178,48.69290304399685,92.0319258132546
843,-217.19614763552113,-127.11110221505008,,108.77046673610712,49.62090645854696,91.96988033741725
844,-219.88443993808832,-126.44886926529034,,108.2742791673094,48.27944611096308,91.49060084079605
845,-223.95467131918474,-127.3276557675375,,107.9757824355846,47.85162378490461,91.1618490946802
846,-227.3436754227235,-127.02026990260103,,108.76269581881706,50.03454984316444,91.30499598477697
847,-235.04734970074358,-128.88545602016137,,110.44448025885049,48.77927741625997,90.07048470556961
848,-239.17387813239083,-129.5924671491189,,111.0802597549525,49.056633955678315,88.43858672732256
849,-242.01702958595408,-128.91446443316477,,113.13788110182519,48.398324249699655,87.39299376809726
850,-246.31257340194475,-128.78441333213735,,113.13850474559929,50.16744081685496,88.45872042668324
851,-249.3116022683149,-128.55928960473815,,115.15932575035144,49.84190128614727,88.4281263746374
852,-253.79930979006272,-128.75713165535026,,115.63327948180195,46.54710920183526,89.15459323517156
853,-259.21171996957463,-129.09770450830356,,115.08850062577794,46.56537928198099,89.31942553744685
854,-262.29677861466587,-129.4271925461953,,113.79070347386434,45.61368374477856,89.5968224694812
855,-270.5870523818837,-129.0779446082665,,111.89410206908583,43.91682575914736,89.25790122297013
856,-273.0805200724651,-129.00301610733658,,111.11690380241374,44.03812217974532,89.85809749391495
857,-280.12347715645717,-129.02491099909446,,114.97967799451075,44.949724278208244,90.0453139804969
858,-282.73870835762403,-128.16492901301635,,113.04297484462793,46.912497766160115,91.57410485926474
859,-289.9910614853867,-127.77508709559504,,112.63619820647413,48.4987367744215,91.2619990840858
860,-296.2887257393181,-128.58261353658497,,112.46803889133564,48.22076012368501,91.26029480678038
861,-298.89511208706875,-128.96311749028078,,112.71391525853977,49.43986255711469,91.75128790944358
862,-302.37943633883094,-129.27967372975812,,110.33716223994303,50.982612912212005,92.69054653122724
863,-304.9584337507945,-129.12080977300016,,110.69337709747188,51.787574099806854,93.78287799719179
864,-308.83201884141414,-129.0189803287625,,110.1272415294354,53.33398849199306,93.64875951591212
865,-311.7825599950836,-129.19581472849103,,109.64027474391956,54.370094577750194,93.5537394356739
866,-313.9973953261287,-128.93671321428414,,109.90245098457014,54.942049832361,93.62629832386202
867,-320.7915727376284,-129.22384516860558,,107.28194087792399,55.776086775662286,93.63620423269491
868,-325.4994815266307,-129.56309954514938,,106.83960370674278,56.54782021016411,94.67994142662786
869,-328.5295104965883,-129.0741712633292,,106.93751805125528,57.19462882827115,94.91870819721652
870,-332.3040478526125,-128.94993375928846,,109.15797063515336,58.34262850220071,93.85740071945612
871,-338.7357711604399,-129.32055068359682,,110.09809328133505,58.58930195552314,94.1486834478491
872,-342.29944705855326,-131.02795141627473,,109.41064519876538,57.84587434196267,94.50347138511748
873,-345.637190147031,-130.85507093051913,,112.23891526157087,58.00928654778099,94.89356208057492
874,-350.0537989568503,-130.28857778762102,,115.03547992829199,58.797180342396786,93.39345468559895
875,-353.26407766852293,-130.3406821204627,,117.94383529873662,58.59059978604264,94.05728846240105
876,-356.4409752559808,-130.94302505077633,,115.70611898513269,60.89303381279879,93.77719762553588
877,-357.9286565218577,-129.63633472058285,,114.73614325685418,60.666484175768275,93.66717148722411
878,-359.9272889213748,-130.30400626676737,,120.40007526101702,60.90378835064139,93.0584594916432
879,-364.9906871054768,-129.68001515652784,,124.3525223791768,61.465992356307446,93.70607597589806
880,-368.9913087743773,-129.49460315691974,,127.27266724052515,62.50617789226896,95.30948895799327
881,-372.97539051372604,-129.20877811460238,,127.4546336203659,63.54119345717967,95.1409238915368
882,-376.482016476556,-129.22902899623455,,129.0763747999354,65.58742632030722,94.05792034247324
883,-380.7760990510097,-129.01874665822584,,136.11799148896867,66.96049349980763,93.25553004894152
884,-384.69400098519907,-129.07529239014852,,138.8072987902039,67.1101585984359,93.37992207097108
885,-390.1037331759017,-128.99221298073817,,143.9016876465709,67.72734213787417,92.10531203336383
886,-396.2478280514712,-128.68798581346815,,147.7891961245978,67.90017448230049,93.85314703837057
887,-398.68201947426905,-128.39788642506005,,148.61859636637826,68.79225162061658,93.73370781414013
888,-401.538342258037,-128.19157109733493,,150.65789375679634,68.83830995675537,94.12542759618891
889,-403.5563077534027,-128.00303906349257,,151.54117805404067,69.09538491099717,92.93092054950154
890,-409.61517983821875,-127.14363849306227,,153.61337313070428,66.60461191347578,92.57714181733263
891,-413.2425611161449,-127.09498141401785,,154.21443382887182,67.00205594937593,92.57308411310413
892,-415.9673772553749,-125.99400146026905,,155.0872616538457,67.31118218185152,92.33381744182847
893,-422.6769080062261,-126.10998470459657,,155.037690535633,67.4626412805259,92.96354645681987
894,-427.71811481734613,-126.28928463701723,,153.28406874768746,68.44033216341342,92.05905444166176
895,-430.0131219323251,-126.53161601500851,,154.04571080626366,69.87733020083446,92.30137609454043
896,-436.08363181562686,-126.96263498527411,,156.0822242809473,70.98077671926677,92.6506960512657
897,-442.81988656954576,-127.14441292786044,,158.39112368691997,71.39213007894385,92.76641729001715
898,-445.3737755375919,-127.22886789353284,,157.00739191476035,70.01676445949148,93.95220375613252
