,0.99,0.97,0.95,0.9,0.8,0.5
116,-211.94219141799715,-81.10224574587392,-191.27759097638784,-148.48383765654074,-568.0193068332111,-77.42283173837701
117,-211.3301127075044,-79.97771889614567,-189.90441788587933,-148.21242477023995,-570.210798804447,-76.86157647618495
118,-214.83809687730817,-78.72123005348972,-189.3977967485571,-147.47248014247216,-572.6740809230663,-80.52624553725985
119,-214.84060511037816,-78.48652256203792,-188.1118278985063,-148.01729004585724,-568.6962319696046,-81.70405881957943
120,-216.6322035404624,-75.64064967189223,-189.2857570536073,-147.0463320952509,-569.7719364290022,-82.34951412946963
121,-218.84166470808378,-74.88117536672476,-188.2512731090876,-145.0302084679715,-568.7080858781087,-82.7365178296479
122,-218.8591498697935,-73.51165421243275,-188.81821929498818,-144.671882319971,-571.7774901053511,-84.77413147165491
123,-219.64343808294225,-73.03747175567202,-190.96932154753986,-144.07820358524714,-569.3906971153497,-82.85796740391838
124,-220.61821708645977,-72.24948723398118,-189.6121522957133,-142.45842166645446,-572.8361082897007,-82.37920286978765
125,-220.39290646403094,-71.11609656959273,-189.352927491462,-142.49273233509845,-574.5384191238755,-79.95918411157
126,-219.47973850848228,-69.2480310523434,-190.50771944388353,-141.63427496645036,-574.8135856865055,-80.0869997963123
127,-217.36688638077214,-68.8935763409474,-188.94439652703423,-141.2356424098215,-571.7700840147422,-76.53960286682377
128,-217.87776373878773,-69.13670243337344,-185.3302798656984,-140.93051354556485,-569.0286675209775,-71.39420644400175
129,-217.45343418663097,-68.28452760037533,-184.28826376345285,-140.82910781357663,-567.2991381212288,-72.73601818361952
130,-215.41152442457812,-67.92022605985493,-185.6621846455888,-141.4828106093919,-568.8336853350635,-73.04114037258634
131,-212.34786500106372,-66.06217955619843,-185.67031214905745,-141.10611483919465,-567.6479136324965,-72.97743829025679
132,-210.46587490223635,-66.12819431290818,-184.59610964740932,-142.3671200261041,-570.6426745002675,-70.48143255466651
133,-207.4468871116777,-65.36051415129778,-184.57095545838277,-142.61119843302703,-569.6470884749195,-71.09315083274
134,-197.9683472990416,-64.80660267860479,-182.34313532400546,-142.55504469359948,-568.6229264596776,-70.79209336154915
135,-191.6138888964257,-64.29551005997003,-180.45305194860342,-142.54469082311968,-566.2045619338877,-66.94338629020041
136,-184.27538311692936,-65.17907628478787,-178.69738345148303,-143.52240849356465,-564.9815744690034,-66.90529138774791
137,-176.88496622363422,-67.73692792161422,-178.15242076974693,-144.07407651382212,-565.2670891385574,-66.43415971585684
138,-175.15681361073504,-69.71520691503657,-176.5322062037129,-144.33925703014245,-559.6902293787288,-65.34766031139675
139,-170.85047539088905,-69.5003257436512,-175.70666927508034,-144.57006578380458,-561.644824460956,-63.24264982288963
140,-169.48470046830633,-70.81546322630871,-175.6616544580219,-144.2059604110599,-561.8243230840437,-63.664580478804446
141,-159.31137940931748,-69.40161286495228,-174.5048169120563,-144.4613487123664,-561.1642910405158,-63.98538529783907
142,-152.6997797299978,-70.22997746880111,-173.50149671234348,-144.59457074817408,-562.5416181636745,-62.910461995536686
143,-150.5392131912348,-69.81078640664094,-172.92621249690495,-144.51102178413595,-560.7354618113413,-58.79562270351503
144,-150.49126194390382,-70.80503951085295,-171.77137679202,-145.1063769292745,-563.4097704894729,-60.295043443679226
145,-141.39114089841686,-71.838242080536,-170.98130985193566,-145.39128291316922,-560.7895503608513,-60.192879549724765
146,-140.23020300272353,-74.30855459131561,-164.93004235276777,-145.14519523966004,-563.7919497077597,-63.19315344220151
147,-124.17795641777897,-75.59219881245708,-165.2399724210514,-144.87064386993669,-567.0659969320332,-60.920962645545735
148,-122.44647438676974,-77.95877239756264,-163.73929175937903,-144.72427512866895,-567.2155054766206,-59.42442364877356
149,-121.49338519566187,-78.68329233417518,-163.70050642157955,-145.22017957502607,-565.6673928407403,-57.46076403346494
150,-121.23408112248407,-82.12045955252219,-161.0851801258857,-143.77805721061887,-566.34339037955,-56.49119568862177
151,-123.01169837369281,-84.0554580880246,-160.4871894777235,-143.92203172123925,-563.6240128449328,-57.7936937443965
152,-124.83539183722387,-86.96769916685304,-151.8293921177811,-142.93729965407474,-566.3862504958731,-57.129822392615694
153,-124.79210692661336,-88.34560814645873,-149.37420750488351,-142.30997888561325,-566.62561265812,-56.829623553051896
154,-123.81209619082027,-90.21836179785024,-149.9474675134933,-141.09774991806387,-563.4198886204293,-61.38552110438095
155,-122.7845657243201,-93.14705023129012,-149.61475879809336,-140.01667492406722,-564.6566680292718,-60.14904796680298
156,-122.22858144532887,-96.83520297063689,-149.27047356318766,-139.91471644669727,-562.2257374289611,-57.97128545373652
157,-119.89007692634227,-99.44142368903299,-148.94989853850885,-139.0324457595508,-557.1186382450994,-56.702660968532264
158,-117.28889843512478,-100.9345402256769,-148.2680577223283,-139.20491956566627,-556.896221376008,-54.58015876966362
159,-115.20224827041542,-103.76432391255416,-146.98256374347076,-139.1330639758206,-559.2988288873215,-52.99345794912716
160,-113.06851850943822,-105.30899871626708,-145.9701899179011,-138.80140075147494,-559.5073728060263,-52.67169224026206
161,-110.54221706540791,-107.21926095201296,-146.64587608561195,-138.51330613366386,-560.0059909284039,-52.108828821021106
162,-110.20554990419132,-110.34981399197953,-146.83129859810393,-137.54975945588,-558.9480573867785,-49.80708694903989
163,-107.8325717376838,-112.43005422506596,-146.9705951004819,-137.10156501328652,-559.9124340522267,-46.11101925057791
164,-105.29585250608379,-111.7297741947836,-145.3327647847132,-136.50148189567165,-557.487138970351,-48.096421653835186
165,-103.21000925839755,-113.29225330511508,-146.54720366191603,-135.30974888942146,-556.6506752125874,-47.055868195791575
166,-102.2185445519239,-113.02504331406561,-147.08770085116728,-134.2041815444864,-558.1964721059442,-46.598614197223014
