,10,9,8,7,6,5,4
79,-230.41722152548544,-232.89374816105553,-199.06736949759855,-103.02047332982353,-60.04217594919074,-177.94310679441446,-135.86204035812403
80,-227.44913975219094,-230.58986743024806,-195.60690506861124,-103.43874548350571,-47.53242309349641,-173.92578366369943,-135.6410732860946
81,-224.07153054818215,-227.7897830596997,-191.81059784045513,-105.07676338387651,-44.021212169925946,-170.8683030287561,-136.38332025719737
82,-215.54746899409594,-225.27041789778195,-187.9002295546383,-104.6667389068162,-39.883330516346305,-169.5444596475879,-136.48169176889948
83,-207.5291930780781,-221.98736152127233,-182.23439822916484,-101.29687557094647,-39.296812716423126,-167.38402340149202,-136.0526286233096
84,-201.4380735382348,-220.84721862017207,-180.02726605807075,-103.7322781520691,-37.445129394257194,-169.35191376891345,-135.99401617368162
85,-195.2556632199824,-222.05103497994753,-175.24006923680435,-104.66584491948602,-35.15792091003364,-167.77925130683178,-136.97718583382382
86,-189.1012692737125,-220.26389208222164,-174.24139406045305,-104.07329312357808,-35.307572479319376,-167.93822863714468,-137.4895365613341
87,-183.50111004740597,-218.39299069397447,-172.59736503858684,-103.38588530986141,-34.67807167992735,-168.0417178440258,-137.4967480281805
88,-177.76405194886513,-217.5144882283187,-171.7166007039095,-105.19563576185224,-33.93684877045511,-166.47148433950264,-137.15848119391137
89,-176.56229150628712,-214.5071106185679,-170.86916138102941,-103.48931859950537,-33.30879284638603,-166.30618722171153,-136.9397745830726
90,-174.82284229323812,-215.61856042512892,-170.93957510372604,-101.42626481061447,-33.0230101371555,-169.20346512202082,-136.90597178828787
91,-171.5296767046046,-215.29561783146863,-170.7253241454969,-100.99442311764498,-32.58936486950192,-167.13300040083035,-136.92364419009414
92,-169.70182688358264,-216.44850719508003,-171.41412444385304,-101.4230918597012,-31.58809509487346,-168.17539279815298,-137.12107538608674
93,-170.9526571266023,-215.56937897670088,-170.16649567236925,-102.17938143309391,-29.7813095702959,-171.45687307397523,-137.14426743195654
94,-167.32904555704823,-216.42537708973788,-169.95094302433327,-104.84066525700888,-26.963266856587353,-172.7768216112341,-137.17045856473126
95,-163.34623259767648,-215.71807135723952,-169.23945929695313,-109.73772587818308,-27.51894330404886,-174.8261042143443,-137.433546434402
96,-158.65207496378088,-214.6928826576212,-170.9759300244035,-111.46374801671489,-27.485583256617723,-176.53423853557177,-137.88355435319878
97,-154.82810606002857,-214.9000732009782,-171.06116079892115,-120.29106721905904,-27.93737418068432,-175.06156319892062,-137.43028692064385
98,-159.20344754257405,-214.69962839561293,-168.6440497383845,-135.52456275417353,-28.644099440312058,-177.73793873455955,-137.4244642257609
99,-154.20594928447844,-213.90523464503386,-166.91729528272992,-139.42212063771774,-29.047818555464,-178.86920282470294,-137.23638952552298
100,-152.9504816900287,-212.9189241479808,-165.60962765617194,-154.3215688744251,-27.81763714788913,-181.6852864356954,-137.7334250161383
101,-150.3270387630856,-211.68123430976212,-162.47632343406494,-161.90103344167136,-27.223979643261377,-178.98331912542835,-137.72735288157313
102,-144.35569285595957,-209.0511662262757,-158.69301428767966,-162.9963735835051,-27.613170759924973,-177.15319042750238,-137.8477330309582
103,-142.07500614500066,-204.75004385147403,-154.9204706698003,-168.36262566255246,-28.022885174663255,-176.70230993919392,-136.5257499154923
104,-135.35474914963103,-202.0570659136399,-155.1335838489367,-173.5084893771786,-28.791881198498118,-177.87722239860364,-136.16531777872265
105,-133.9408687548893,-201.5155862608231,-142.06090925582149,-189.71278039901426,-30.812915331926728,-177.27726874666016,-134.33260873479006
106,-131.61875812869314,-200.42061454342118,-133.18441346864876,-190.96705267827372,-31.67742020489795,-177.61829636310557,-134.62016919937628
107,-124.54978254439406,-198.57522469856667,-130.22487541220553,-198.45570948945004,-31.044720738450682,-176.8827385186626,-134.6694073847698
108,-119.95770745312647,-197.5641285129472,-126.35722950659027,-201.80307250556234,-29.08225820574093,-179.32196967687156,-134.57425142082062
109,-116.18895122408705,-196.31177246655363,-123.37891693547714,-207.23518560127926,-28.55656576696637,-180.4069817795376,-134.9446612500877
110,-116.65461277224792,-193.36496009079158,-121.45968040171792,-210.5686174505063,-27.53415937926863,-181.3786254585643,-135.41383945552874
111,-113.89480940315029,-193.20162956196228,-118.62359398860981,-214.5234854350894,-22.159446533067335,-184.79794985749203,-135.18245504432792
112,-111.84182379618409,-192.31051687402135,-117.17301351267213,-215.33630288319793,-21.347874113209883,-187.41864956771337,-134.55809063902842
113,-112.1922472185876,-190.99579877089877,-113.63828826090803,-217.14447429983449,-20.89353005341285,-186.983186837689,-134.89761323692497
114,-114.19697342534398,-187.88236541351813,-109.8313709574564,-221.16781840288894,-21.094611713757214,-189.03988741398518,-135.14972034038212
115,-113.51563593071009,-185.34607256649113,-108.0815062303845,-220.1312542901959,-22.647760784850238,-190.51804164573912,-135.12775621998256
116,-112.82212128300175,-181.69891685107518,-109.38839070586516,-225.75502570225902,-22.64464759142077,-193.13259638592908,-135.1108086996489
117,-112.09508597281392,-179.0953196684839,-107.31367030004317,-229.51599709028275,-21.803593825660283,-195.49949932553022,-135.18718303881533
118,-112.13984479636954,-175.0743496235814,-107.58728983519529,-228.03221714492287,-21.46403099408059,-198.04558631296152,-135.07195985933583
119,-108.88952347115827,-169.03558496660182,-103.30220030485914,-227.97904331436456,-21.57567883776896,-200.8012465096632,-134.78295391000663
120,-107.00908332802537,-165.36740431500536,-101.33587370765459,-228.05456950918145,-21.130149781312667,-202.95694282121156,-133.5716252731846
121,-103.89647728545522,-158.65773031147654,-94.49112748835817,-227.65596033279004,-20.598807194526685,-204.33561938233547,-133.94144729043623
122,-99.94438381425034,-156.35633346502055,-81.9598610092647,-227.40186189045042,-20.40533421259318,-203.92414963962062,-133.96275711233204
123,-98.3317182919722,-149.80502377135892,-72.40103612364928,-225.89334567192105,-20.58068897120045,-202.73908278884545,-133.682118769115
124,-94.55707173292409,-142.29010647011967,-71.7002371440946,-224.0173141158621,-21.162426974933396,-201.8317600057443,-132.53738401732576
125,-92.88125326584367,-139.3640061704291,-67.90554084867559,-220.06149071116815,-21.068888120330442,-201.02602256250756,-132.42606290862147
126,-91.00115622807002,-137.8611876967044,-66.45669141354497,-219.71791344980218,-21.472842354399507,-201.5068151396299,-132.73443339368205
127,-87.31968947188851,-134.82055778053848,-64.89432159149305,-216.2522823111117,-21.39137888032992,-202.79703300838307,-132.7849393083108
128,-85.12791412109345,-135.9558012647004,-63.9922096502661,-216.09891034062665,-21.92693947871706,-204.00978010681462,-133.96829457312492
129,-85.37207832000304,-132.58972690653007,-61.41778860489908,-213.4825378165074,-22.18443111400237,-205.01379427587162,-136.79585306183608
130,-87.24557044869198,-127.77704622773828,-60.801547315942734,-211.25615931068057,-22.730850137622337,-206.96424690158346,-136.41999578013903
131,-87.69175136132863,-121.44984673169061,-59.714618999730426,-209.7245209701763,-23.477737728127053,-208.35301477071118,-136.00868557732605
132,-85.53677063069377,-115.09991340923811,-49.982852980860756,-208.66741880238757,-23.83909325716231,-210.7920195674743,-136.21608251821087
133,-83.55187692295902,-109.1825248722066,-48.15062438375736,-208.58179462656682,-25.071572546685573,-211.48943901449428,-136.27775593139592
134,-82.9274456287901,-100.45953156010992,-44.927642231999904,-205.98156140305244,-25.91649419211137,-212.2171256640078,-135.860733120823
135,-82.49332514728013,-93.7024860457107,-42.97478792870468,-206.80838710963624,-27.05652152234006,-214.39140494346802,-135.9463830228576
136,-82.74982322520111,-90.58824454395389,-35.938751786733846,-205.83190930730373,-27.584071980751002,-215.66594814957676,-136.0098978489723
137,-82.27661461125491,-85.62113568043883,-26.153828481144416,-206.00766010143695,-28.989337902696228,-216.3018884458027,-136.48873290877106
138,-81.86101607741587,-83.31707539385984,-24.994633830937186,-207.72308829152544,-30.54535947983742,-218.28790193611752,-136.26921566822693
139,-81.75427498201674,-84.00263617056181,-22.860197237793226,-209.33773505151518,-31.813668709526922,-221.32371058038328,-135.91614649731983
140,-81.55617098664179,-85.1322803644928,-18.18974903449403,-208.6699890949421,-32.644175668513306,-221.49584889019215,-136.19266488155847
141,-79.6563801015096,-82.2493260757369,-19.024484090343684,-206.77580177203444,-33.79750413301671,-226.59236867557425,-135.99562464335156
142,-78.32646726967242,-81.0956813800407,-19.64053044394749,-207.73533979613043,-34.72998023329094,-229.15526105781157,-136.1022461579486
143,-76.75196415023572,-79.64375179812241,-18.35428187357541,-206.29808707493797,-36.125389887564985,-230.43353331707146,-137.41449399858126
144,-76.72447554670886,-78.18189179169536,-16.1094327768422,-206.85749127224062,-37.52011700047215,-231.14466182065,-137.90211559245677
145,-75.10629609687145,-77.9517036069981,-13.088901680236983,-206.29571005216638,-38.052731238825714,-232.61511612329718,-137.83974780934946
146,-75.09780818488774,-75.49818114870341,-11.897259408728665,-203.1719498809219,-39.39086254695658,-232.9401540775337,-138.13203180681913
147,-73.8569126878911,-73.26326707625307,-9.135464133590888,-205.23532775890843,-40.66187347988081,-232.8930547516911,-137.99149162117385
148,-74.70448401702618,-72.34453561880959,-8.268586016882896,-204.464233505408,-42.211584782878205,-232.9486688351115,-138.29023543309495
149,-73.38697109708461,-71.6087395980591,-5.804723974287456,-203.5931767652255,-43.26602559178351,-233.6452168097406,-138.68131020126984
150,-72.28098855072356,-71.52970423460192,-5.371521142656503,-204.19217335239668,-44.669659059187126,-232.58406044323252,-138.53546418276247
151,-72.90906529919606,-70.27494083077985,-2.8005915683212805,-203.31255225186655,-45.351607205560214,-233.64619350323687,-138.3254720245908
152,-72.75034840949864,-66.60239823564169,0.23352152768990891,-203.8896662218283,-44.78879547847504,-233.9622549399689,-137.66044576585796
153,-71.77780792803526,-65.98920324948382,3.2923280558976087,-205.32429563659574,-45.883815220396485,-236.7172890056623,-138.18135977545126
154,-67.42567509478383,-56.20352657300898,9.131245831921325,-205.39065475591758,-45.383931277228605,-239.2717577591942,-137.87653282736954
155,-62.77411082061059,-51.87358827501732,12.388835873100229,-203.41896544594098,-46.867276089477215,-242.44896442096183,-137.88350208743813
156,-60.022884640463296,-47.37636245649631,17.046703909114036,-202.58045210597183,-48.07815847463149,-243.18628173733293,-137.6568167899342
157,-56.29417566606011,-46.13943488336206,18.0440336103593,-206.63087385035786,-48.57594144357268,-247.99918987674994,-137.9266602587355
158,-50.97934087820289,-46.40030286058267,18.909797013090976,-209.52186809604737,-49.45658863611269,-249.7543426875528,-137.45577913409906
159,-47.59904690492863,-47.27771253806523,21.78294271525561,-210.3871176377817,-49.90267439065598,-249.5882355356456,-137.67685666580394
160,-44.007005312022,-47.22630192804413,25.250598044352884,-212.90871896148775,-50.51446763753265,-250.19781655285078,-137.56386290764135
161,-41.58907707492529,-49.93934047905088,25.3501589634831,-211.7841411386598,-50.53251607224628,-250.15890524798837,-137.8066027018467
162,-36.653675138106294,-50.27490380518818,27.436336658817044,-210.76670022505743,-51.21976418214982,-250.0787235869843,-137.03174342530738
163,-34.68655982814391,-43.785470167068105,28.953388603491106,-210.0453847914494,-52.20062642406657,-250.00659558173695,-136.5450229217175
164,-33.13834740993888,-37.72657025531442,32.037840882545844,-209.5152633548213,-53.047090034359734,-250.81532377081825,-137.13596036894975
165,-28.26678216339873,-34.81536338136666,34.7593860381148,-207.64233497729623,-53.49352613561487,-249.80079138550343,-135.78337108564511
166,-26.066857197583225,-29.503823808084338,37.09297898600424,-206.66345611833597,-54.23615108372408,-249.8492440885089,-134.96663640074374
167,-23.043708186757026,-27.4228304318604,36.234356351805175,-205.1883334054984,-55.328460918979516,-251.7147017372786,-134.11000047304563
168,-20.73451453953753,-25.718441167675138,36.7767202316355,-203.95491653207503,-55.79898900351723,-253.86784835152773,-133.7810396341303
169,-19.237151460699263,-25.03655072501212,35.2617844088672,-203.0676265055181,-56.28061036544457,-257.8151971494261,-135.27786320522756
170,-18.37442157816138,-26.61557562217157,35.24219276322732,-202.82224085531115,-56.27058956008491,-260.0599901805839,-135.91510927312066
171,-17.948628549973293,-27.66903669139192,35.811385265323736,-204.10146819676484,-56.94061702630957,-257.73690561876793,-135.90897422483675
172,-16.4666353780066,-27.537257037492985,36.659547502822704,-204.1470197016577,-56.91264002535341,-256.85455693900764,-136.41883105386944
173,-17.100821754373623,-28.51103048576813,37.67485999351798,-204.12376380401093,-58.11389388031508,-255.8427447792281,-136.04804319236226
174,-18.523919111305933,-27.679200095414995,40.33961828561958,-204.76283579024573,-58.84444923553546,-259.3583855080347,-135.45347418956663
175,-17.028602793382007,-29.24625023243575,39.67472682251414,-204.6097656473541,-58.37554043902251,-263.84217945950803,-135.56653337099758
176,-18.556047821561254,-30.683060716753033,38.79121477902724,-203.0830273812102,-58.579934203456475,-265.5297105613129,-134.7755853608067
177,-16.78133055482769,-29.813287422922002,39.43272680440946,-205.92271556301864,-57.67983964852261,-264.84730676076305,-133.69172769992363
178,-14.1082398800544,-30.29180605623584,40.07318423367113,-205.10051627656762,-58.97112148439382,-263.0495701476032,-133.43578615779717
179,-11.0863947369626,-31.015499541231417,40.95149816379143,-202.04954464070514,-59.20590867577775,-262.53048040764065,-133.38809282921858
180,-8.460338155864855,-30.888165019203143,41.334708628953585,-200.06907558131795,-61.65278829103241,-262.4097381582966,-136.02681531552398
181,-8.931040931447738,-32.99005122887292,41.93264116523872,-196.04142592490115,-60.30007721859347,-264.38112416355153,-135.49740657221122
182,-9.677934742484094,-34.2226436257755,41.26903360317828,-193.61250112779766,-59.930418187228604,-263.6268571330753,-138.0415680768636
183,-11.280767918292465,-34.24849619871255,40.605637076828764,-193.80710389668297,-59.00776927440591,-263.71616616884745,-137.78683496635173
184,-9.95429275801115,-35.5961377841785,40.82162597704419,-191.430258711686,-58.00019805758095,-262.2819158232677,-141.17578118703764
185,-10.200630329325405,-33.23113684307401,38.9273633908466,-187.46776441796786,-59.02662974718535,-261.0097555295535,-141.9556802123655
186,-9.359589556964897,-35.51920032895766,38.79523206263964,-186.33208454131844,-57.71268198448976,-261.1242575733662,-143.13625695224223
187,-8.640528040500625,-33.932949531805164,39.019064856425615,-183.25459905352386,-58.61036259145677,-261.34735374813886,-143.04625158488602
188,-6.470944939984713,-35.21551341327522,39.2347851305745,-181.4772931510966,-58.83112910653206,-260.3876571503727,-143.1795778633464
189,-4.045884517328134,-34.24011015796883,39.90131213557821,-180.65466126224246,-59.23692542708795,-260.8507122456873,-144.69329905606293
190,-2.734611043106254,-31.297714480915275,41.10107566111056,-176.53478090525186,-60.40517161967794,-261.0057596769057,-145.26005923485621
191,-1.504147537133052,-31.074529645363313,44.213860453221145,-174.5174417637082,-60.07380916849194,-258.986311682682,-145.7008995202872
192,1.0576729668808083,-30.641435183860484,44.45872151595374,-168.47298508123873,-59.956532674364624,-259.8253612394652,-145.49723801841242
193,4.388570950233719,-30.82307908765438,46.89443508481773,-162.80882822220497,-60.14120330641047,-256.6343584622825,-146.9649741559725
194,6.113707274439821,-29.645196318779455,48.55378834862346,-158.3840039876409,-59.62023240952254,-253.8059535905342,-148.27964627463518
195,7.1139187377357915,-30.12158359725941,50.741085013108815,-151.95290063375808,-60.011405895859944,-252.5491655777762,-146.49075277278678
196,8.390562779852994,-30.051463329121713,51.30641642224693,-146.49142913941864,-60.23175058696594,-250.6493433151007,-146.90620496291893
197,11.575941299287143,-29.764331218751177,54.12441610933938,-134.2485812203217,-60.09502607003655,-248.30586085672024,-146.66444693487384
198,17.406987064837978,-30.560021407612545,54.05425371840319,-116.72455314773899,-59.63715598454083,-248.80927410627777,-146.79194381563724
199,20.709516459752162,-33.21998417966947,55.444008504723385,-110.98265039997781,-60.05360626696103,-248.56350117991147,-147.93076668210932
200,23.10229142738852,-34.899351611204246,54.47344149846036,-92.79553080113766,-59.34560396399272,-246.39857117612286,-148.63474369362612
201,22.423117622881602,-36.21022792374976,54.55947551771751,-85.42026889834253,-59.1082117614915,-247.3851790625348,-149.8463193802849
202,20.617901977844493,-37.865896122992915,54.01129967834348,-83.1559773422874,-58.34867937586325,-248.44282718254527,-153.0843371836099
203,22.652994347033818,-41.022086942360346,56.38825461318388,-76.24471960380951,-58.32812109931195,-248.803758507388,-155.86642848261147
204,24.901981760806578,-41.46001018631799,60.057356204632335,-66.59828537515376,-58.08027293484805,-248.5230233624835,-156.93377177476899
205,21.84641427254576,-41.69915189574498,59.57540877285972,-48.90014087571117,-57.36666151439945,-248.61463046893422,-158.97381851418228
206,22.825480685876993,-43.53595462635628,61.13265861419144,-46.85351075155397,-57.17941750753905,-248.14971683896866,-160.2257227310009
207,23.922065323054927,-44.724310034210184,59.165118169138516,-41.33810302045893,-57.292213427876234,-248.8313673156099,-163.1831784459224
208,23.279625475032425,-45.169847334722405,60.49496144991704,-34.754380024950436,-56.83482614055586,-247.99171174001177,-165.0250096460812
209,23.452360162628498,-45.66570981134501,59.66262856956073,-27.215646453837884,-56.883514911663035,-247.2101436584618,-170.65759837123295
210,28.015833040759116,-46.58854008615457,58.98470944704869,-21.50718113091253,-57.13238682280768,-246.6425520712896,-173.27939844751057
211,25.263110007523093,-46.89275286182103,57.124161483410106,-14.841312815447885,-56.842525643450344,-243.29704193709225,-173.31661940028047
212,29.117671883297326,-43.636934434282814,56.605353996486485,-12.1513967216611,-57.17446340632127,-243.14459260621572,-177.1850846963794
213,32.655272454380544,-44.172090051617985,52.17210065173196,-7.380840701543579,-57.236174852739325,-242.47259261656248,-178.54584669782543
214,36.62220450350131,-44.14529760690518,47.98419175534519,-2.2595976279377044,-57.08918571572476,-244.87750575503756,-180.26357234081894
215,39.67063900110099,-44.04448602241388,42.612105437590735,-0.27004263144577506,-56.87858268660363,-246.18176230178716,-181.64288083429477
